"session_id","advertiser_id","country","price","event_type_id","gdpr","min_cpm","priority","bid_price"
5284976764218296753,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
3040999302746309435,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
4200152080869549290,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
5537809203551932544,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.34047
4954410451169496099,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
5702487009387368476,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.51071
8869646217914046887,136397298995916555,US,0.15000000,3,2,1.00000000,2.82999993,0.32311
946991865955364931,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.44713
3224656476370069707,136397298995916555,US,0.19000000,3,2,2.00000000,2.17000008,0.44713
1473509598377615447,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.35300
7489240720133813449,136397298995916555,US,0.19000000,3,2,2.00000000,2.17000008,0.35300
3187275873531764510,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.35300
5398955466534197306,136397298995916555,US,0.19000000,3,2,4.00000000,2.17000008,0.35300
26918781311470245,136397298995916555,US,0.19000000,3,2,2.00000000,2.17000008,0.35300
8103249275030334673,136397298995916555,US,0.19000000,3,2,2.00000000,1.60000003,0.45810
6617317481393607676,136397298995916555,US,0.19000000,3,2,2.00000000,1.60000003,0.45810
1523345220730841446,136397298995916555,US,0.19000000,3,2,3.00000000,1.60000003,0.45810
1746583948431397754,136397298995916555,US,0.19000000,3,2,3.00000000,1.60000003,0.45810
5185460084924489024,136397298995916555,US,0.19000000,3,2,3.00000000,1.60000003,0.45810
2511550696486030183,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.47666
918624928913918539,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.36771
3541342586622224124,136397298995916555,US,0.19000000,3,2,3.00000000,2.33999992,0.51071
2416414522321552184,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
1356406949833149738,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
3649006509685471008,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.34047
6059655215652294809,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
2945181742477820409,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
6465902689759175929,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
3785599744667430342,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
9194893385795461556,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
786344100489313570,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
2217893874633536817,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
4221143902868164230,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
4950575463472667311,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
720511726463870077,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
8961997117772076762,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.34047
1370131379073570585,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.34047
759490323584220412,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
2945780534487261080,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
514419736396486397,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
9044375448962676741,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
6286000093699773293,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
1304851289967003849,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.34047
810521710778465620,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
3976149690542310585,136397298995916555,US,0.19000000,3,2,3.00000000,2.33999992,0.40857
8412279585860706771,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.51071
6020460555058713716,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
2973683963001286916,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
5475326531496778153,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
962464213720826962,136397298995916555,US,0.15000000,3,2,2.00000000,2.82999993,0.28510
2489359853139385461,136397298995916555,US,0.15000000,3,2,2.00000000,2.82999993,0.28510
683923740937915565,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.35300
1322989148754566952,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.35300
7808264644262547576,136397298995916555,US,0.19000000,3,2,7.00000000,2.17000008,0.35300
4247072251122465463,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.35300
7228174553671666617,136397298995916555,US,0.19000000,3,2,2.00000000,1.60000003,0.45810
7459211390846755392,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.51071
370307420948589543,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
5499997119102032342,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
9160315695985950783,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
7892493034780706686,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
5355453820746615177,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.51752
3529410588535107210,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.36771
4433644637775571438,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
4998696581585948694,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
5178527991124096617,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
2021570190966075682,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
6543089525734247015,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
713619633210100267,136397298995916555,US,0.19000000,3,2,4.00000000,2.33999992,0.40857
8915675611083013746,136397298995916555,US,0.19000000,3,2,3.00000000,2.33999992,0.40857
2685073543030318066,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
7555761294594911167,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.36771
643727465109781902,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.51071
2367000065201325984,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
606032317668777169,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
371492272350294931,136397298995916555,US,0.19000000,3,2,3.00000000,2.33999992,0.40857
1450757187461258751,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.51752
2891118992673651904,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
3272171231939997611,136397298995916555,US,0.19000000,3,2,3.00000000,2.33999992,0.40857
1716465543715522355,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.51071
3432842582449759787,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40857
2902250683093274092,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.36771
2697422496478977132,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
5875904400205470821,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40857
2481192083174568976,136397298995916555,US,0.15000000,3,2,2.00000000,2.82999993,0.28510
2986577283211399567,136397298995916555,US,0.15000000,3,2,1.00000000,2.82999993,0.28510
8410055530853769926,136397298995916555,US,0.15000000,3,2,1.00000000,2.82999993,0.33261
2812193267568441610,136397298995916555,US,0.15000000,3,2,1.00000000,8.56999970,0.27825
7323041774584223723,136397298995916555,US,0.15000000,3,2,3.00000000,8.56999970,0.24551
2391013501114191075,136397298995916555,US,0.19000000,3,2,2.00000000,2.17000008,0.35300
4751703101328681148,136397298995916555,US,0.19000000,3,2,2.00000000,1.60000003,0.45810
5555214763562597619,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
8347692195693730877,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.33472
7421926116308071981,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.45522
6171949962747620796,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
5559133445670725415,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.50878
867384488141146359,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
9036255515440327437,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.45522
401327329770990238,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.34092
7118527712853244697,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.34092
4339754367830285234,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
6976153919867000229,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
8349811681036576584,136397298995916555,US,0.15000000,3,2,2.00000000,8.56999970,0.23852
9124681234678129047,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
4404772496404028575,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
7621032678931771204,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
3436783235284202873,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
5738827766435483241,136397298995916555,US,0.19000000,3,2,3.00000000,2.33999992,0.36150
3844424078596150869,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.45522
2170278940445202441,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
1336734116154623589,136397298995916555,US,0.15000000,3,2,5.00000000,8.56999970,0.30036
8556375497797373972,136397298995916555,US,0.15000000,3,2,1.00000000,8.56999970,0.26502
823080220263450149,136397298995916555,US,0.15000000,3,2,2.00000000,8.56999970,0.30036
4745414419839035302,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
3540577558480584593,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
7237976728391934603,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.45522
8720795471754474458,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
6844488588480672225,136397298995916555,US,0.19000000,3,2,4.00000000,2.33999992,0.40167
4102015607072756325,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.46861
7632611926207182837,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
959011501146946024,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
3160551018717538364,136397298995916555,US,0.19000000,3,2,3.00000000,2.33999992,0.40167
8664686841215068553,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
6347740673204014205,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.45522
5372784431518380505,136397298995916555,US,0.15000000,3,2,2.00000000,8.56999970,0.26502
518106118179501610,136397298995916555,US,0.15000000,3,2,3.00000000,8.56999970,0.26502
1296614700652311406,136397298995916555,US,0.15000000,3,2,3.00000000,8.56999970,0.26502
9191139632075924127,136397298995916555,US,0.15000000,3,2,2.00000000,8.56999970,0.26502
9205425416384898363,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.34092
4871814159642833257,136397298995916555,US,0.19000000,3,2,3.00000000,2.17000008,0.34092
8781590654819956983,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
5296734541968767987,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.50878
7309941774778944591,136397298995916555,US,0.19000000,3,2,8.00000000,2.33999992,0.40167
6274590067256247321,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
6455424172128171953,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
3730368925519009265,136397298995916555,US,0.19000000,3,2,6.00000000,2.33999992,0.40167
657503421334347203,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.45522
7857480519947539299,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
4473667771978829089,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
5062235520740739493,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
1935146644136941087,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
1166637330881658013,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.45522
239351272482150339,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
8086493006829466321,136397298995916555,US,0.19000000,3,2,2.00000000,2.33999992,0.40167
3730461494220693428,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
6580757479813069882,136397298995916555,US,0.19000000,3,2,3.00000000,2.33999992,0.46861
4636484518636961272,136397298995916555,US,0.19000000,3,2,4.00000000,2.33999992,0.40167
8759391219405551456,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
4544147121312132295,136397298995916555,US,0.19000000,3,2,3.00000000,2.33999992,0.40167
5640163377018706718,136397298995916555,US,0.19000000,3,2,1.00000000,2.33999992,0.40167
916592940076281305,136397298995916555,US,0.15000000,3,2,1.00000000,2.82999993,0.20129
3617196397470132458,136397298995916555,US,0.15000000,3,2,2.00000000,8.56999970,0.30036
2856335125027585566,136397298995916555,US,0.15000000,3,2,2.00000000,8.56999970,0.26502
1912961995735933709,136397298995916555,US,0.15000000,3,2,8.00000000,8.56999970,0.26502
884388031691731195,136397298995916555,US,0.15000000,3,2,3.00000000,8.56999970,0.26502
3577955755127153439,136397298995916555,US,0.15000000,3,2,3.00000000,8.56999970,0.22085
4531778734591381693,136397298995916555,US,0.19000000,3,2,2.00000000,2.17000008,0.43183
5663183086206924687,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.38638
675174403373821159,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.34092
4776119338404231536,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.34092
1497310721354081976,136397298995916555,US,0.19000000,3,2,2.00000000,2.17000008,0.19125
6615411429573708558,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.19125
7758607814138657596,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.19125
3648115450159296363,136397298995916555,US,0.19000000,3,2,1.00000000,2.17000008,0.24225
1935161282027144667,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.45029
2049532094985679958,1977222,US,0.06000000,3,2,3.00000000,3.43000007,0.62540
1512075021330444439,1977222,US,0.06000000,3,2,3.00000000,3.43000007,0.41693
2546850269850560188,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.41693
6061709794005875684,1977222,US,0.06000000,3,2,3.00000000,3.43000007,0.41693
8796184589848766331,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
8976642468441598697,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
6931802846049948794,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
4859738885986255841,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
657679330921178699,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
127909502449627483,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02122
2305412853605556005,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
6288934477541603497,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.01839
8879154324729652049,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.01839
4458627935811395005,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
4085720766267043620,23623483929636663,US,0.00250000,3,2,3.00000000,0.38700000,0.02122
2862260301925649057,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02122
5123387466345569124,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
151034034356292069,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.01769
1837738183661393447,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
462198132177980818,93331899455648127,GB,0.00072000,3,3,1.00000000,0.18032763,0.01696
8924008732454105448,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.58370
4949897467771796070,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
1406437239495285958,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.41693
3841425480855786543,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.45029
291347458082377528,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.63373
362892916053823024,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
317202164543432823,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.01769
6804918586796906011,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
1229353921339347700,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.45029
8550308169593726956,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.58370
4731220902850964834,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.41693
6721459636607967282,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
6408138202254269885,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
7857392951275300450,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
6754034318220497686,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
2860012690839286862,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
6730650284256024643,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02653
3450701829582898654,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
3952230734309020082,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02122
6337305827829961344,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
5750876048965484498,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.58370
7448723931606376747,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.58370
765957980239978743,1977222,US,0.06000000,3,2,8.00000000,3.43000007,0.50032
1861556602808163203,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.50032
279442660927910821,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.50032
6311182949708455363,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
3950666626307651584,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02122
150628205425626816,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02122
3194504978731553868,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
4102207785080203789,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02653
8812387948680637025,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02122
8574703708432659828,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
5180352532701829573,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
8891203362170067572,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
6523616790790700435,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
6927077366363164956,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
4716393774477977685,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02653
1027210408654193615,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
2513765019003909014,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
512671476704996640,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
2983666444747593063,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
9183794380850234468,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
5272546749411420306,93331899455648127,GB,0.00072000,3,3,1.00000000,0.17710935,0.01333
5722001977202886834,1977222,US,0.06000000,3,2,3.00000000,3.43000007,0.41693
7450455534980914319,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.63373
8023604045303545017,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.50032
6860455306728146059,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.58370
3516697601592563326,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.50032
7853891918656073239,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.45029
3007507558594598711,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.58370
1345094224212278723,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.50032
6550077251834381010,1977222,US,0.06000000,3,2,3.00000000,3.43000007,0.63373
972683777512054182,1977222,US,0.06000000,3,2,3.00000000,3.43000007,0.50032
1866272525094196246,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.58370
8714476789139205473,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.58370
4521908827776146423,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
6468414913330093100,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
1157566007659192553,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02122
8748783658204606722,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.01839
2611973549585648932,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
1446398717685222053,23623483929636663,US,0.00250000,3,2,3.00000000,0.38700000,0.02405
602207615651353700,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02122
7964582787517972905,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
6425497083083976133,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
3361030354371290747,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
2655985230236186388,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
8850631771930289333,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
3406181347708319316,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.01839
9085401583692069443,23623483929636663,US,0.00250000,3,2,3.00000000,0.38700000,0.02122
1313329502349162590,23623483929636663,US,0.00250000,3,2,4.00000000,0.38700000,0.02122
5624807772519334394,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
7183907168272421589,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
2130535094379878053,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
5943333619276586138,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
6723832611974896315,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
1966899551666102344,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02653
4649837626797685112,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
2241604558968409934,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
5677960788215986579,23623483929636663,US,0.00250000,3,2,3.00000000,0.38700000,0.02405
7905954278433185721,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
5174506914956150684,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02122
7513683082810927982,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
3318148855546374752,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
1765999154317595223,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02405
5166137821993694921,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
9076826106261151710,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02122
4972318290631286829,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
7356931736931305061,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
8105382973444095693,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02405
416777214822291476,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.42634
1892964956562874109,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.47371
3823640269365212944,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.60004
2008670045749890044,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.47371
3670308227855056155,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.42634
5759224467758846872,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.60004
6011067247175272815,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02639
3782598110150120674,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02639
953123280541795182,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02639
158658602339956146,23623483929636663,US,0.00250000,3,2,3.00000000,0.38700000,0.02639
7151133713806838134,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.01941
4451006311122216999,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02639
4556127176918341877,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02639
4273472613676454570,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02639
4757426694716317868,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02329
6511624561539695694,1977222,US,0.06000000,3,2,3.00000000,3.43000007,0.42634
2605709729091620525,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.47371
5935317986054519907,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.60004
6538500045203252114,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02639
1955993290461465225,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02639
2209799145666207928,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.60004
3721834079657476326,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.47371
5425943772365923561,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.43424
4361657928655355654,1977222,US,0.06000000,3,2,4.00000000,3.43000007,0.42634
3708287095635753364,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.60004
3811798874712534948,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02329
7178852828640812859,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02639
3159418505367450437,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02329
7873123257568433156,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02018
4782700103460433296,23623483929636663,US,0.00250000,3,2,2.00000000,0.03881413,0.02639
9028863510513768821,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02018
7123216262298952616,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02639
5801479298074727680,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02639
9161143318686520207,23623483929636663,US,0.00250000,3,2,1.00000000,0.38700000,0.02639
4448761782743039930,23623483929636663,US,0.00250000,3,2,2.00000000,0.38700000,0.02018
4030351054419278662,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.39476
3311458808880026679,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.47371
4342595744437621011,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.42634
5603642084318521359,1977222,US,0.06000000,3,2,3.00000000,3.43000007,0.55266
7332784211508462981,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.39476
2190765420842793980,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.42634
4211054234525779225,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.55266
4690872830565047082,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.43424
3486041934930893625,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.47371
1836659309302547989,1977222,US,0.06000000,3,2,1.00000000,3.43000007,0.47371
2129542201078096854,1977222,US,0.06000000,3,2,2.00000000,3.43000007,0.55266
6102227873579792441,1977222,US,0.06000000,3,2,3.00000000,3.43000007,0.47371
